Annotation Symbol,Brain_female,Brain_male,Carcass_female,Carcass_male,Eye_female,Eye_male,MTube_fem,MTube_male,SGland_female,SGland_male
CG11181,0.1,0.2,0.2,0.8,0.1,0.0,0.4,0.8,0.3,0.0
CG5290,2.2,2.1,5.2,3.3,2.8,2.2,4.1,2.3,3.9,2.9
CG32540,4.2,5.1,0.2,0.2,0.9,0.9,0.0,0.0,0.1,0.1
CG9410,12.0,12.0,13.0,16.0,10.0,10.0,12.0,12.0,8.7,12.0
CG3848,4.0,3.8,2.1,1.6,3.1,2.8,2.2,2.2,3.0,2.8
CG42835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG10479,6.9,6.8,19.0,35.0,5.8,7.8,1.2,0.7,0.4,1.4
CG6023,1.9,1.3,1.8,1.4,3.4,6.2,3.8,1.9,6.2,5.4
CG1193,13.0,15.0,0.5,1.5,2.8,3.9,0.1,0.5,0.1,0.5
CG2720,12.0,12.0,31.0,26.0,17.0,16.0,29.0,23.0,21.0,13.0
CG5683,8.7,9.5,9.4,6.4,8.4,8.5,7.0,5.6,9.2,6.6
CG18467,9.3,12.0,0.8,0.8,1.7,1.7,0.7,0.5,0.8,1.2
CG1239,3.3,3.4,3.1,2.1,2.3,2.3,1.6,1.9,4.8,2.2
CG6199,14.0,12.0,25.0,9.5,19.0,7.6,2.9,2.7,6.6,5.3
CG10240,0.6,0.4,13.0,13.0,7.1,6.3,57.0,56.0,4.4,2.5
CG13214,0.1,0.1,2.6,2.9,0.6,0.7,0.0,0.0,0.2,1.0
CG34449,8.6,8.9,4.0,3.4,6.7,9.1,4.0,3.4,3.5,3.9
CG8169,3.3,3.5,1.3,1.0,1.7,2.4,0.6,0.8,2.9,0.6
CG32208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG14827,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3
CG9205,11.0,12.0,15.0,14.0,25.0,23.0,17.0,18.0,18.0,29.0
CG5447,9.2,9.6,7.8,6.4,9.4,11.0,12.0,10.0,8.2,8.1
CG17105,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.1,0.0,0.0
CG12370,13.0,12.0,2.7,2.7,4.6,4.2,22.0,25.0,0.6,2.7
CG6138,0.4,0.4,0.0,2.3,0.1,0.2,0.0,0.9,0.0,0.7
CG43772,0.1,0.1,2.0,1.4,7.8,13.0,2.0,2.0,0.5,0.5
CG3448,1.7,1.5,3.2,3.7,3.2,3.6,4.2,4.6,3.2,4.0
CG16868,3.7,4.0,1.9,1.5,1.8,1.9,2.2,2.5,2.4,2.5
CG15800,0.0,0.0,0.1,1.2,0.1,0.3,0.0,1.8,0.1,0.5
CG32257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG31561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG11037,0.0,0.1,0.0,14.0,0.0,0.0,0.0,0.7,0.0,0.6
CG8184,11.0,12.0,7.7,6.2,9.2,9.2,8.1,9.1,9.3,8.8
CG43851,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.1
CG16935,15.0,15.0,27.0,38.0,28.0,30.0,43.0,41.0,14.0,28.0
CG14354,0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.7,0.0,0.1
CG42261,11.0,12.0,0.3,0.3,1.5,1.8,0.0,0.0,0.1,0.2
CG8959,0.1,0.2,0.1,0.8,0.1,0.3,0.6,1.4,0.1,0.9
CG30039,0.2,0.3,0.0,9.0,0.0,0.2,0.1,5.9,0.0,1.7
CG9888,2.9,2.6,18.0,3.4,9.0,2.4,8.7,3.6,9.1,4.2
CG12581,0.7,0.5,17.0,18.0,21.0,23.0,1.8,0.9,6.3,11.0
CG34395,0.8,0.8,1.0,0.8,0.2,0.1,0.6,0.7,0.2,0.5
CG15736,3.6,2.6,5.0,3.3,7.8,5.6,6.5,4.6,8.2,5.4
CG11895,6.4,7.5,1.3,1.1,4.5,5.0,1.2,1.2,1.2,1.9
CG42865,1.6,1.6,2.1,2.0,0.7,0.7,0.7,0.4,0.7,1.5
CG3066,2.6,1.8,17.0,20.0,39.0,35.0,0.6,0.2,13.0,13.0
CG10730,2.6,2.5,1.1,1.6,1.6,1.7,0.2,0.4,0.9,2.0
CG4341,30.0,33.0,0.7,0.9,4.0,4.2,0.0,0.0,0.2,0.5
CG31704,2.8,3.2,44.0,236.0,47.0,68.0,3.1,7.8,5.4,29.0
CG13475,0.5,0.6,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1
CG10781,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0
CG15580,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.2
CG12306,0.2,0.4,6.3,1.0,0.6,0.2,1.4,0.8,20.0,1.4
CG14156,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
CG9565,28.0,27.0,2.2,3.1,3.8,4.1,8.3,8.5,13.0,21.0
CG10680,6.3,2.7,199.0,266.0,125.0,96.0,3.8,3.2,5.9,25.0
CG7194,0.6,0.4,2.0,2.7,1.1,0.9,1.0,2.3,0.8,1.0
CG9307,0.3,0.2,1.4,1.5,0.6,1.4,0.7,0.8,0.0,0.4
CG34125,13.0,13.0,14.0,14.0,16.0,16.0,9.9,9.6,10.0,17.0
CG15377,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG4385,7.1,7.8,3.2,2.6,5.4,7.8,2.3,2.7,4.4,3.5
CG43081,0.2,0.4,5.5,0.2,0.3,0.1,1.2,0.3,8.9,0.8
CG6401,4.6,4.7,1.7,1.4,2.8,3.1,0.6,0.5,1.6,1.3
CG12464,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.9,0.0,0.3
CG4488,35.0,36.0,5.3,5.3,8.7,11.0,5.6,5.8,5.3,4.9
CG9611,11.0,12.0,9.1,12.0,19.0,23.0,12.0,11.0,4.7,7.5
CG15066,0.6,0.2,3.2,3.1,5.8,5.4,0.6,0.4,0.5,1.6
CG17834,0.5,0.3,3.7,4.6,2.5,2.9,26.0,25.0,5.4,9.2
CG1939,11.0,11.0,6.1,8.3,18.0,20.0,9.1,11.0,5.8,7.3
CG16784,7.4,7.7,28.0,26.0,50.0,55.0,14.0,12.0,19.0,20.0
CG32374,0.2,0.3,0.0,0.0,0.1,0.2,0.0,0.3,0.1,0.2
CG4372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG11326,0.4,0.4,9.8,14.0,72.0,85.0,0.1,0.4,0.6,1.9
CG7006,3.4,3.6,11.0,4.2,6.1,3.1,6.0,3.5,9.2,4.8
CG7653,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.1
CG16885,0.1,0.0,2.0,0.4,11.0,12.0,0.0,0.0,0.1,0.2
CG2258,25.0,26.0,3.1,3.0,5.8,7.3,1.5,1.5,2.0,1.9
CG43679,8.9,7.4,388.0,371.0,34.0,22.0,70.0,83.0,18229.0,28836.0
CG9933,4.7,4.9,5.9,5.3,5.9,6.1,6.5,5.4,5.5,5.6
CG6514,1.2,1.1,18.0,44.0,44.0,28.0,1.2,1.3,1.3,7.4
CG15015,14.0,15.0,6.0,5.2,7.5,9.0,8.0,6.6,5.1,7.0
CG13491,0.0,0.1,0.0,0.2,0.1,0.3,0.1,0.1,0.2,0.1
CG45764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG11321,0.1,0.2,8.3,9.3,1.3,1.2,0.0,0.2,0.6,2.7
CG13280,0.0,0.0,0.1,0.9,1.3,1.0,0.1,0.8,0.0,0.3
CG8520,9.6,10.0,43.0,69.0,18.0,19.0,23.0,21.0,19.0,35.0
CG12178,11.0,13.0,11.0,16.0,6.2,8.3,34.0,30.0,46.0,49.0
CG7359,6.7,6.0,11.0,10.0,11.0,10.0,9.4,10.0,20.0,19.0
CG42493,1.2,1.1,0.0,1.3,1.1,1.8,0.0,0.5,0.0,0.2
CG7187,15.0,16.0,8.1,7.3,11.0,15.0,12.0,13.0,16.0,15.0
CG14762,81.0,94.0,37.0,40.0,41.0,54.0,0.8,0.4,2.4,10.0
CG7038,19.0,16.0,22.0,23.0,23.0,20.0,28.0,28.0,15.0,20.0
CG18735,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
CG8021,8.8,7.6,12.0,21.0,14.0,16.0,9.6,13.0,11.0,15.0
CG34010,0.5,0.5,0.3,0.5,0.6,0.5,7.0,8.1,0.2,0.1
CG15731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG30499,3.6,3.2,27.0,40.0,25.0,22.0,18.0,18.0,17.0,16.0
CG8967,2.0,2.2,1.0,1.2,0.3,0.3,1.8,1.3,0.1,0.2
CG4579,3.7,3.9,5.7,2.9,3.6,3.8,3.5,2.9,8.7,3.4
CG8993,28.0,27.0,66.0,89.0,40.0,38.0,55.0,55.0,32.0,61.0
CG8320,7.0,7.1,15.0,19.0,10.0,7.5,11.0,7.9,15.0,10.0
CG1862,62.0,65.0,20.0,20.0,29.0,38.0,33.0,35.0,31.0,30.0
CG42288,4.3,4.0,1.0,4.1,1.8,5.3,0.2,2.2,1.1,2.6
CG3819,0.4,0.3,52.0,23.0,1.5,0.2,0.0,0.1,5.3,34.0
CG11246,9.5,9.0,12.0,11.0,13.0,10.0,13.0,9.6,15.0,13.0
CG12317,15.0,17.0,12.0,6.9,23.0,22.0,11.0,10.0,14.0,8.0
CG5594,97.0,116.0,7.6,9.8,25.0,36.0,2.2,2.1,10.0,17.0
CG12025,34.0,37.0,32.0,34.0,86.0,103.0,6.7,6.9,18.0,27.0
CG6569,0.3,0.4,0.2,1.9,0.3,0.4,0.3,1.2,0.3,0.6
CG31805,1.2,1.3,0.3,1.0,0.5,0.7,0.4,0.8,0.3,0.6
CG33986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
CG16865,6.0,5.3,2.9,1.8,3.5,3.5,3.1,3.2,3.7,3.5
CG4281,4.8,5.0,6.2,4.1,6.3,5.6,5.0,4.0,8.0,7.0
CG15696,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
CG32495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG10021,0.5,0.4,3.7,3.7,4.1,5.4,43.0,57.0,20.0,26.0
CG10269,4.8,5.0,3.2,2.6,3.0,3.1,2.5,3.2,3.4,4.4
CG11994,0.6,0.7,2.0,1.9,1.8,2.1,1.9,1.5,2.5,2.4
CG1387,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.3
CG11500,27.0,27.0,47.0,48.0,50.0,41.0,59.0,54.0,249.0,267.0
CG17945,0.4,0.4,0.0,33.0,0.1,1.9,8.3,69.0,0.0,14.0
CG6185,2.4,3.1,0.2,0.1,0.3,0.4,0.0,0.0,0.1,0.0
CG12396,5.2,5.5,9.3,3.3,5.2,3.0,5.9,3.4,6.5,3.0
CG5864,35.0,37.0,30.0,32.0,39.0,52.0,56.0,52.0,44.0,47.0
CG3174,1.3,0.6,30.0,15.0,13.0,6.5,249.0,277.0,5.7,6.9
CG14443,1.5,1.3,0.6,0.3,1.1,1.1,0.3,0.4,0.4,0.3
CG43108,0.9,0.8,0.0,1.6,0.1,0.2,0.0,0.8,0.0,0.4
CG8031,5.2,5.2,13.0,13.0,8.5,8.0,19.0,20.0,9.1,11.0
CG30007,4.9,5.2,2.6,2.3,2.3,3.0,3.7,5.0,3.4,2.6
CG17917,0.4,0.3,0.1,0.2,0.1,0.2,0.1,0.3,0.2,0.1
CG8232,8.6,8.6,8.7,8.4,8.2,8.6,17.0,21.0,12.0,16.0
CG42729,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.8,0.2
CG4041,4.1,4.6,6.1,4.2,6.8,6.8,4.6,4.2,7.9,9.0
CG9166,9.1,9.2,7.4,7.8,6.8,8.9,6.0,5.5,4.3,6.7
CG6038,7.4,7.1,9.9,12.0,24.0,19.0,3.8,2.6,14.0,22.0
CG31932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG11905,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.2,0.0,0.1
CG6271,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0
CG11537,32.0,31.0,8.5,8.1,22.0,31.0,38.0,32.0,24.0,54.0
CG17362,0.7,0.8,0.0,0.0,0.1,0.1,0.4,0.0,0.1,0.4
CG9254,2.0,2.2,0.3,9.0,0.6,1.0,2.2,8.4,0.4,2.4
CG9392,0.2,0.2,0.0,1.0,0.1,0.1,0.0,0.9,0.0,0.4
CG14153,2.3,3.4,3.1,5.8,4.2,3.6,0.4,0.6,0.7,0.8
CG3501,19.0,20.0,15.0,17.0,23.0,29.0,15.0,12.0,14.0,17.0
CG3635,0.0,0.0,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1
CG9231,32.0,31.0,86.0,134.0,37.0,37.0,89.0,87.0,53.0,76.0
CG7486,3.1,3.8,9.5,7.8,7.8,8.8,11.0,13.0,12.0,14.0
CG45487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
CG3640,0.1,0.1,0.0,9.0,0.0,0.0,0.6,0.8,0.0,0.3
CG6131,0.0,0.1,0.3,0.0,0.2,0.3,0.0,0.0,0.1,0.1
CG12027,0.3,0.4,0.0,1.4,0.1,0.2,0.0,1.5,0.0,0.4
CG31267,0.0,0.0,0.1,1.7,0.0,0.0,1.6,5.6,0.0,0.2
CG17246,56.0,66.0,239.0,325.0,68.0,82.0,144.0,139.0,74.0,157.0
CG7144,3.0,2.7,17.0,11.0,16.0,6.1,49.0,42.0,2.2,3.5
CG32259,3.2,2.7,1.3,2.9,2.6,2.7,1.9,2.9,0.5,1.3
CG14258,0.1,0.1,0.2,1.0,0.4,0.6,0.2,0.0,0.0,0.1
CG10018,2.2,2.5,2.0,1.4,1.4,1.8,1.6,1.1,3.0,1.0
CG12908,0.6,0.2,6.8,0.6,6.9,0.2,2.0,0.2,9.8,9.1
CG8001,4.8,5.1,4.4,5.4,8.1,7.9,3.4,4.2,3.7,4.6
CG9796,9.1,7.6,35.0,35.0,46.0,46.0,4.3,1.3,87.0,102.0
CG14463,7.3,8.0,4.6,4.7,4.1,5.2,5.9,5.7,4.4,4.5
CG4625,9.4,12.0,5.9,7.1,5.5,7.7,9.4,8.3,4.6,5.6
CG5550,0.1,0.0,1.1,0.4,0.2,0.6,0.0,0.2,0.2,0.2
CG17180,5.1,5.4,2.6,2.5,6.0,6.8,2.6,2.3,2.3,3.0
CG7269,16.0,16.0,31.0,21.0,26.0,24.0,24.0,22.0,38.0,28.0
CG15256,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.8,0.0,0.4
CG43427,12.0,13.0,17.0,16.0,27.0,36.0,40.0,39.0,25.0,49.0
CG4935,3.6,3.5,1.8,2.0,1.9,2.5,1.8,1.8,1.9,1.6
CG8167,145.0,128.0,0.2,0.2,2.1,1.4,0.0,0.0,0.3,0.2
CG12127,6.8,5.9,6.7,6.6,7.2,6.1,6.3,6.2,6.3,6.6
CG1900,3.9,3.9,5.6,5.9,5.6,6.3,4.7,4.5,5.1,5.8
CG7548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG15685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG3239,12.0,11.0,67.0,37.0,30.0,8.9,1.7,4.1,1.2,3.1
CG1468,3.7,2.0,110.0,118.0,64.0,48.0,20.0,9.8,1.8,7.6
CG6582,49.0,51.0,16.0,14.0,17.0,22.0,16.0,16.0,21.0,20.0
CG5032,3.6,3.6,3.8,3.4,3.9,3.6,3.4,3.7,3.9,3.2
CG10946,11.0,12.0,0.4,0.6,0.9,1.2,0.0,0.0,0.0,0.3
CG30129,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
CG6949,9.7,9.6,21.0,18.0,15.0,12.0,18.0,17.0,11.0,19.0
CG42250,12.0,14.0,14.0,12.0,17.0,17.0,25.0,23.0,33.0,39.0
CG31361,12.0,14.0,0.3,2.0,1.0,1.2,0.0,1.1,0.1,0.5
CG10788,0.2,0.1,0.1,0.1,0.2,0.2,0.4,0.3,0.1,0.0
CG1288,0.1,0.1,0.0,6.2,0.0,0.2,0.2,4.2,0.1,2.0
CG17075,8.8,9.8,0.5,0.6,1.2,1.4,0.3,0.2,0.5,0.8
CG11696,3.2,3.1,2.8,1.8,3.0,3.0,2.4,2.5,3.5,3.2
CG8127,21.0,22.0,17.0,15.0,14.0,15.0,17.0,18.0,11.0,14.0
CG13385,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.6,0.0,0.2
CG16903,7.9,6.7,8.8,7.0,8.8,7.9,8.4,7.2,8.6,9.4
CG30401,0.3,0.3,0.0,0.1,0.0,0.1,0.1,0.2,0.0,0.0
CG5376,0.3,0.3,4.7,5.6,0.6,0.5,0.1,0.2,0.4,1.0
CG2218,8.6,8.7,10.0,7.1,9.8,7.9,8.1,6.9,9.3,8.4
CG12986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG6168,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.5,0.0,0.2
CG9125,4.1,5.6,2.0,3.2,3.6,6.2,1.4,1.3,2.2,2.6
CG34388,8.7,10.0,0.2,0.2,0.7,0.5,0.5,0.4,0.1,0.3
CG8674,11.0,12.0,11.0,12.0,14.0,12.0,14.0,12.0,12.0,15.0
CG13731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG13222,0.2,0.1,1.5,0.8,1.8,1.3,0.0,0.0,0.1,0.3
CG8400,11.0,12.0,14.0,13.0,11.0,12.0,18.0,16.0,11.0,12.0
CG11043,1.5,1.3,1.7,4.9,0.8,1.3,0.9,3.6,36.0,68.0
CG34145,1.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG8902,0.3,0.4,1.2,0.6,0.4,0.4,0.6,0.5,2.7,0.5
CG1142,8.3,8.5,7.8,5.8,6.2,5.2,6.5,5.4,7.1,6.6
CG30373,17.0,16.0,34.0,39.0,25.0,23.0,17.0,15.0,10.0,18.0
CG5971,0.1,0.1,1.9,0.9,0.4,0.2,0.4,0.1,3.3,0.8
CG3642,2.5,2.3,2.6,1.8,2.5,2.1,2.1,1.4,4.0,2.8
CG7211,0.0,0.0,0.0,2.8,0.1,0.0,0.0,4.0,0.0,0.3
CG11670,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.1,0.1,0.1
CG32264,54.0,58.0,13.0,14.0,20.0,27.0,14.0,13.0,10.0,15.0
CG17078,8.3,9.4,4.2,3.1,4.8,5.3,3.6,3.6,6.4,4.2
CG8346,1.4,1.0,1.2,0.6,1.7,1.3,0.2,0.4,0.3,0.2
CG15756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG6280,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0
CG3773,3.0,2.7,4.3,4.0,3.9,3.7,3.2,3.2,5.2,4.1
CG1322,1.4,1.3,1.6,1.2,1.5,1.0,0.1,0.2,1.6,1.6
CG43677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG13614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG3454,0.7,0.8,0.2,0.4,26.0,36.0,0.0,0.0,0.1,0.3
CG1662,8.1,8.2,22.0,22.0,13.0,11.0,35.0,22.0,14.0,19.0
CG14315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
CG9196,0.1,0.2,0.3,0.1,0.1,0.2,0.2,0.1,0.0,0.0
CG14105,0.3,0.3,16.0,20.0,6.3,7.4,0.0,0.1,0.3,1.9
CG5948,0.2,0.3,0.2,0.3,0.8,1.5,0.3,0.4,0.0,0.1
CG6067,3.0,1.3,91.0,103.0,67.0,54.0,1.5,1.8,3.9,10.0
CG33833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG42508,0.3,0.4,0.0,0.1,25.0,30.0,0.0,0.0,0.1,0.7
CG42575,94.0,106.0,8.6,7.5,46.0,65.0,1.0,0.6,12.0,5.4
CG3569,0.6,0.6,0.0,0.2,0.8,1.0,0.0,0.0,0.0,0.0
CG40498,85.0,94.0,3.0,5.0,13.0,18.0,0.0,0.1,1.0,1.4
CG42713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG10612,1.3,1.4,0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.1
CG42524,4.0,4.1,4.3,2.9,4.7,4.2,5.0,4.8,1.0,2.4
CG42638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG2177,38.0,39.0,26.0,32.0,28.0,32.0,40.0,37.0,48.0,48.0
CG3810,5.0,5.6,7.5,7.4,21.0,21.0,6.0,6.5,13.0,13.0
CG9330,13.0,14.0,18.0,16.0,20.0,20.0,18.0,18.0,17.0,21.0
CG12023,0.3,0.2,11.0,13.0,39.0,35.0,0.2,0.2,1.1,4.0
CG18540,0.9,0.8,6.1,8.8,0.7,0.4,0.4,0.3,0.8,1.6
CG13389,195.0,162.0,896.0,495.0,742.0,405.0,1094.0,840.0,479.0,583.0
CG18549,27.0,30.0,19.0,18.0,29.0,32.0,41.0,50.0,15.0,25.0
CG31848,0.0,0.0,0.5,1.0,0.0,0.1,0.3,0.7,0.2,0.1
CG33775,0.5,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
CG14802,4.4,4.3,5.6,5.3,5.7,6.4,4.2,2.6,5.1,4.3
CG15450,1.2,1.4,0.1,0.6,0.8,1.4,0.0,0.4,0.0,0.2
CG6167,13.0,14.0,0.7,1.6,7.0,9.3,0.2,0.3,0.2,0.6
CG10117,10.0,11.0,5.0,3.9,5.0,5.8,4.2,4.5,3.4,3.5
CG2969,15.0,16.0,11.0,7.6,22.0,29.0,3.5,2.8,5.6,9.5
CG13067,1.9,2.0,13.0,11.0,1.7,1.3,11.0,4.4,1.3,1.7
CG5771,46.0,46.0,55.0,51.0,55.0,54.0,63.0,52.0,78.0,87.0
CG9396,2.9,1.8,59.0,98.0,42.0,38.0,337.0,439.0,26.0,60.0
CG11913,0.3,0.2,0.1,1.0,0.2,0.4,0.5,1.4,0.2,0.4
CG7818,3.9,3.7,3.9,3.6,4.0,4.2,3.7,4.4,5.8,5.5
CG11808,2.9,2.8,2.5,2.6,2.4,2.4,2.4,2.6,2.9,2.4
CG12324,15.0,12.0,40.0,46.0,41.0,30.0,31.0,22.0,29.0,38.0
CG14374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG32693,0.3,0.4,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
CG6383,1.6,1.7,5.4,4.0,22.0,36.0,4.4,2.8,13.0,13.0
CG42587,0.1,0.1,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0
CG2943,21.0,22.0,41.0,49.0,32.0,34.0,26.0,22.0,27.0,27.0
CG13061,2.5,3.0,104.0,89.0,1031.0,1907.0,0.7,0.4,8.2,25.0
CG9097,2.0,2.4,0.2,0.2,0.5,0.6,0.4,0.3,0.3,0.4
CG12725,0.0,0.0,0.5,0.6,0.1,0.1,0.7,1.0,0.0,0.1
CG11275,3.0,2.2,15.0,14.0,18.0,14.0,12.0,18.0,3.2,9.8
CG3869,29.0,28.0,75.0,59.0,42.0,39.0,64.0,53.0,30.0,51.0
CG2264,3.2,2.9,14.0,13.0,6.7,6.2,6.7,5.1,4.5,5.2
CG44215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG1108,0.0,0.0,0.1,1.0,0.0,0.1,12.0,25.0,0.0,0.2
CG1907,11.0,11.0,33.0,39.0,26.0,25.0,31.0,33.0,28.0,43.0
CG40733,0.9,0.4,0.4,0.4,0.1,0.0,0.2,0.4,0.3,0.4
CG43294,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
CG30382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG11237,0.7,0.8,0.5,0.4,0.7,0.8,0.3,0.4,1.0,0.8
CG42266,0.3,0.3,0.1,0.7,0.0,0.1,0.1,0.7,0.1,0.2
CG9813,61.0,66.0,3.3,4.3,89.0,121.0,0.4,0.2,0.6,1.9
CG11856,8.1,8.9,15.0,9.7,12.0,12.0,11.0,11.0,17.0,11.0
CG6019,1.2,1.5,1.3,1.1,0.6,0.8,0.5,0.7,1.3,0.6
CG1629,1.4,1.6,5.5,6.8,18.0,25.0,3.9,4.0,0.5,2.3
CG14154,0.5,0.5,0.1,1.0,0.3,0.3,0.3,1.0,0.1,0.4
CG34351,27.0,29.0,1.4,2.1,3.5,4.5,0.1,0.2,12.0,16.0
CG10812,6.3,4.4,92.0,201.0,425.0,618.0,1.3,0.7,5.8,48.0
CG33869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG4027,209.0,226.0,198.0,170.0,324.0,402.0,642.0,626.0,300.0,413.0
CG9253,6.7,6.7,17.0,6.7,8.1,4.5,11.0,6.9,6.8,5.6
CG18372,5.9,0.9,33.0,8.8,71.0,19.0,2.7,1.0,1.0,1.4
CG31744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG1232,9.0,10.0,0.8,1.3,3.8,5.6,0.0,0.0,0.2,0.7
CG1420,3.6,3.8,3.5,2.9,2.9,2.8,3.2,3.2,3.2,3.8
CG44248,6.7,6.9,21.0,20.0,28.0,27.0,93.0,73.0,18.0,24.0
CG2861,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.8,0.0,0.1
CG44152,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.3
CG2658,6.1,6.8,10.0,9.4,5.4,5.6,6.7,7.7,6.7,9.2
CG9151,2.1,1.8,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0
CG33757,0.7,0.8,0.1,0.2,0.5,1.3,0.4,0.1,0.4,0.4
CG32251,0.0,0.1,1.1,0.2,0.2,0.2,0.3,0.1,2.1,0.3
CG43759,3.7,3.9,1.5,1.6,1.1,1.7,0.2,0.1,2.4,2.4
CG11112,0.4,0.5,0.4,3.1,0.4,0.6,0.4,0.6,0.4,0.9
CG7297,0.0,0.1,0.5,1.9,0.7,2.0,0.8,0.7,0.5,1.0
CG30099,0.3,0.3,0.1,1.0,0.1,0.2,0.1,0.1,0.0,0.2
CG6106,0.0,0.1,1.0,1.5,0.1,0.1,0.0,0.0,0.0,0.3
CG7745,5.2,5.6,3.4,2.7,3.9,4.0,3.0,2.7,5.5,3.9
CG6142,0.6,0.5,0.5,0.5,0.4,0.4,0.2,0.1,0.2,0.2
CG31902,0.1,0.1,0.0,1.0,0.1,0.0,0.1,0.0,0.0,0.1
CG33690,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
CG8804,20.0,21.0,13.0,13.0,17.0,18.0,28.0,28.0,33.0,51.0
CG34457,0.1,0.1,0.0,1.7,0.2,0.3,1.0,1.6,0.1,0.3
CG1830,17.0,19.0,29.0,38.0,15.0,16.0,296.0,213.0,14.0,26.0
CG3656,0.2,0.1,5.1,2.6,4.9,1.6,0.1,1.2,0.2,0.6
CG2064,2.9,2.6,12.0,13.0,6.9,6.2,17.0,17.0,21.0,40.0
